"latitude","longitude","name","desc","color","source","precision"
49.2514153,-123.0776825,"3750 Clark Dr., Vancouver, BC, Canada","3750 Clark Dr, Vancouver, BC V5V, Canada",NA,"Bing Maps","address"
49.2697716,-123.153862,"2150 2nd Ave W., Vancouver, BC, Canada","2150 W 2nd Ave, Vancouver, BC V6K 1H6, Canada",NA,"Bing Maps","address"
49.2703819,-123.1407089,"1750 Fir St., Vancouver, BC, Canada","1750 Fir St, Vancouver, BC V6J, Canada",NA,"Bing Maps","address"
49.2607727,-123.0696716,"2650 Commercial Dr., Vancouver, BC, Canada","2650 Commercial Dr, Vancouver, BC V5N, Canada",NA,"Bing Maps","address"
49.266304,-123.130455,"1150 Lamey's Mill Rd., Vancouver, BC, Canada","1150 Lamey's Mill Rd, Vancouver, BC V6H, Canada",NA,"Bing Maps","address"
49.2627258,-123.1543045,"2150 10th Ave W., Vancouver, BC, Canada","2150 W 10th Ave, Vancouver, BC V6K, Canada",NA,"Bing Maps","address"
49.2705002,-123.1443253,"1750 1st Ave W., Vancouver, BC, Canada","1750 W 1st Ave, Vancouver, BC V6J, Canada",NA,"Bing Maps","address"
49.2751312,-123.0983734,"250 Station St., Vancouver, BC, Canada","Station St, Vancouver, BC V6A, Canada",NA,"Bing Maps","street"
49.2751465,-123.0987854,"1050 Station St., Vancouver, BC, Canada","1050 Station St, Vancouver, BC V6A, Canada",NA,"Bing Maps","address"
49.2667923,-123.1065826,"2050 Manitoba St., Vancouver, BC, Canada","2050 Manitoba St, Vancouver, BC V5Y, Canada",NA,"Bing Maps","address"
49.2601585,-123.0645981,"1950 11th Ave E., Vancouver, BC, Canada","1950 E 11th Ave, Vancouver, BC V5N 1Z2, Canada",NA,"Bing Maps","address"
49.2623558,-123.1302109,"1150 10th Ave W., Vancouver, BC, Canada","1150 W 10th Ave, Vancouver, BC V6H 1J1, Canada",NA,"Bing Maps","address"
49.2359505,-123.0285492,"5250 Melbourne St., Vancouver, BC, Canada","5250 Melbourne St, Vancouver, BC V5R, Canada",NA,"Bing Maps","address"
49.2741127,-123.0982285,"1150 Station St., Vancouver, BC, Canada","1150 Station St, Vancouver, BC V6A 4C7, Canada",NA,"Bing Maps","address"
49.2635841,-123.110817,"2450 Alberta St., Vancouver, BC, Canada","2450 Alberta St, Vancouver, BC V5Y, Canada",NA,"Bing Maps","address"
49.2802315,-123.0733414,"1550 Pender St. E., Vancouver, BC, Canada","1550 E Pender St, Vancouver, BC V5L 1W1, Canada",NA,"Bing Maps","address"
49.2782288,-123.1021118,"1350 Quebec St., Vancouver, BC, Canada","Quebec St, Vancouver, BC V6A, Canada",NA,"Bing Maps","street"
49.2620964,-123.1479416,"2650 Cypress St, Vancouver, BC, Canada","2650 Cypress St, Vancouver, BC V6J, Canada",NA,"Bing Maps","address"
49.2731895,-123.1014252,"1250 Quebec St., Vancouver, BC, Canada","1250 Quebec St, Vancouver, BC V6A 4G7, Canada",NA,"Bing Maps","address"
49.2833061,-123.1162338,"650 Dunsmuir St., Vancouver, BC, Canada","650 Dunsmuir St, Vancouver, BC V6B 1X3, Canada",NA,"Bing Maps","address"
49.2626686,-123.1493149,"1950 10th Ave W., Vancouver, BC, Canada","1950 W 10th Ave, Vancouver, BC V6J, Canada",NA,"Bing Maps","address"
49.261776,-123.1147614,"2650 Cambie St., Vancouver, BC, Canada","2650 Cambie St, Vancouver, BC V5Z, Canada",NA,"Bing Maps","address"
49.2829552,-123.1170959,"650 Granville St., Vancouver, BC, Canada","650 Granville St, Vancouver, BC V6C 3J3, Canada",NA,"Bing Maps","address"
49.2567368,-123.1137695,"450 16th Ave W., Vancouver, BC, Canada","450 W 16th Ave, Vancouver, BC V5Y 1Z3, Canada",NA,"Bing Maps","address"
49.2537079,-123.121994,"3550 Willow St., Vancouver, BC, Canada","3550 Willow St, Vancouver, BC V5Z, Canada",NA,"Bing Maps","address"
49.2742538,-123.1014709,"1150 Quebec St., Vancouver, BC, Canada","1150 Quebec St, Vancouver, BC V6A, Canada",NA,"Bing Maps","address"
49.2626305,-123.1469498,"1850 10th Ave W., Vancouver, BC, Canada","1850 W 10th Ave, Vancouver, BC V6J 2A7, Canada",NA,"Bing Maps","address"
49.2568169,-123.1169357,"550 16th Ave W., Vancouver, BC, Canada","550 W 16th Ave, Vancouver, BC V5Z 1S4, Canada",NA,"Bing Maps","address"
49.2523003,-123.0776443,"3650 Clark Dr., Vancouver, BC, Canada","3650 Clark Dr, Vancouver, BC V5V, Canada",NA,"Bing Maps","address"
49.2075386,-123.1221924,"750 Marine Dr. S.W., Vancouver, BC, Canada","750 SW Marine Dr, Vancouver, BC V6P 5Y5, Canada",NA,"Bing Maps","address"
49.21632,-123.0861511,"950 59th Ave E., Vancouver, BC, Canada","950 E 59th Ave, Vancouver, BC V5X, Canada",NA,"Bing Maps","address"
49.2808685,-123.1161423,"450 Georgia St. W., Vancouver, BC, Canada","450 W Georgia St, Vancouver, BC V6B 1Z3, Canada",NA,"Bing Maps","address"
49.2158623,-123.0829773,"7550 Ross St., Vancouver, BC, Canada","7550 Ross St, Vancouver, BC V5X, Canada",NA,"Bing Maps","address"
49.2368126,-123.0330582,"5250 Joyce St., Vancouver, BC, Canada","5250 Joyce St, Vancouver, BC V5R 6C9, Canada",NA,"Bing Maps","address"
49.2810707,-123.1096725,"150 Pender St. W., Vancouver, BC, Canada","150 W Pender St, Vancouver, BC V6B, Canada",NA,"Bing Maps","address"
49.2691002,-123.103775,"50 2nd Ave E., Vancouver, BC, Canada","50 E 2nd Ave, Vancouver, BC V5T 1B1, Canada",NA,"Bing Maps","address"
49.2624054,-123.106575,"2550 Manitoba St., Vancouver, BC, Canada","2550 Manitoba St, Vancouver, BC V5Y 3A6, Canada",NA,"Bing Maps","address"
49.2811127,-123.0715332,"1650 Hastings St. E., Vancouver, BC, Canada","1650 E Hastings St, Vancouver, BC V5L 1S6, Canada",NA,"Bing Maps","address"
49.2796707,-123.1041794,"550 Carrall St., Vancouver, BC, Canada","550 Carrall St, Vancouver, BC V6B, Canada",NA,"Bing Maps","address"
49.2425804,-123.1179581,"4750 Cambie St., Vancouver, BC, Canada","4750 Cambie St, Vancouver, BC V5Z, Canada",NA,"Bing Maps","address"
49.2388229,-123.0642853,"2050 34th Ave E., Vancouver, BC, Canada","2050 E 34th Ave, Vancouver, BC V5P 1A8, Canada",NA,"Bing Maps","address"
49.2564735,-123.0994339,"250 16th Ave E., Vancouver, BC, Canada","250 E 16th Ave, Vancouver, BC V5T 2T4, Canada",NA,"Bing Maps","address"
49.2372131,-123.065239,"5250 Victoria Dr., Vancouver, BC, Canada","5250 Victoria Dr, Vancouver, BC V5P, Canada",NA,"Bing Maps","address"
49.2655449,-123.1335526,"2250 Birch St., Vancouver, BC, Canada","2250 Birch St, Vancouver, BC V6H, Canada",NA,"Bing Maps","address"
49.2400398,-123.0889664,"750 33rd Ave E., Vancouver, BC, Canada","750 E 33rd Ave, Vancouver, BC V5V 3A2, Canada",NA,"Bing Maps","address"
49.2823715,-123.1306076,"1150 Comox St., Vancouver, BC, Canada","1150 Comox St, Vancouver, BC V6E 1K5, Canada",NA,"Bing Maps","address"
49.2685661,-123.1643753,"1950 Trafalgar St., Vancouver, BC, Canada","1950 Trafalgar St, Vancouver, BC V6K, Canada",NA,"Bing Maps","address"
49.2648964,-123.1714706,"2950 8th Ave W., Vancouver, BC, Canada","2950 W 8th Ave, Vancouver, BC V6K 2C1, Canada",NA,"Bing Maps","address"
49.2676468,-123.1867142,"3750 5th Ave W., Vancouver, BC, Canada","3750 W 5th Ave, Vancouver, BC V6R, Canada",NA,"Bing Maps","address"
49.2644615,-123.1645126,"2450 Trafalgar St., Vancouver, BC, Canada","2450 Trafalgar St, Vancouver, BC V6K 3T3, Canada",NA,"Bing Maps","address"
49.2562103,-123.1832733,"3550 18th Ave W., Vancouver, BC, Canada","3550 W 18th Ave, Vancouver, BC V6S 1B1, Canada",NA,"Bing Maps","address"
49.2674904,-123.1847382,"3650 5th Ave W., Vancouver, BC, Canada","3650 W 5th Ave, Vancouver, BC V6R 1S2, Canada",NA,"Bing Maps","address"
49.2687988,-123.1490936,"1950 3rd Ave W., Vancouver, BC, Canada","1950 W 3rd Ave, Vancouver, BC V6J 1L1, Canada",NA,"Bing Maps","address"
49.2649002,-123.1478653,"2350 Cypress St, Vancouver, BC, Canada","2350 Cypress St, Vancouver, BC V6J 3M8, Canada",NA,"Bing Maps","address"
49.2340164,-123.0822372,"5550 Ross St., Vancouver, BC, Canada","5550 Ross St, Vancouver, BC V5W 3L1, Canada",NA,"Bing Maps","address"
49.2412262,-123.1241913,"850 33rd Ave W., Vancouver, BC, Canada","850 W 33rd Ave, Vancouver, BC V5Z, Canada",NA,"Bing Maps","address"
49.2658081,-123.1849289,"3650 7th Ave W., Vancouver, BC, Canada","3650 W 7th Ave, Vancouver, BC V6R 1W4, Canada",NA,"Bing Maps","address"
49.265274,-123.1737366,"2350 Balaclava St., Vancouver, BC, Canada","2350 Balaclava St, Vancouver, BC V6K, Canada",NA,"Bing Maps","address"
49.242836,-123.1851349,"4850 Dunbar St., Vancouver, BC, Canada","4850 Dunbar St, Vancouver, BC V6S 2H3, Canada",NA,"Bing Maps","address"
49.2355309,-123.0369034,"5350 McKinnon St., Vancouver, BC, Canada","5350 McKinnon St, Vancouver, BC V5R 4C6, Canada",NA,"Bing Maps","address"
49.2069168,-123.1363144,"1350 71st Ave W., Vancouver, BC, Canada","1350 W 71st Ave, Vancouver, BC V6P, Canada",NA,"Bing Maps","address"
49.2574234,-123.102211,"150 15th Ave E., Vancouver, BC, Canada","150 E 15th Ave, Vancouver, BC V5T, Canada",NA,"Bing Maps","address"
49.265686,-123.1714478,"2950 7th Ave W., Vancouver, BC, Canada","2950 W 7th Ave, Vancouver, BC V6K, Canada",NA,"Bing Maps","address"
49.2690735,-123.1755142,"1950 Trutch St., Vancouver, BC, Canada","1950 Trutch St, Vancouver, BC V6K, Canada",NA,"Bing Maps","address"
49.2665062,-123.1134338,"450 5th Ave W., Vancouver, BC, Canada","450 W 5th Ave, Vancouver, BC V5Y, Canada",NA,"Bing Maps","address"
49.2751007,-123.1153564,"950 Expo Boulevard, Vancouver, BC, Canada","950 Expo Blvd, Vancouver, BC V6Z, Canada",NA,"Bing Maps","address"
49.2672195,-123.1126328,"2050 Yukon St., Vancouver, BC, Canada","2050 Yukon St, Vancouver, BC V5Y, Canada",NA,"Bing Maps","address"
49.2640266,-123.1046753,"2350 Ontario St., Vancouver, BC, Canada","2350 Ontario St, Vancouver, BC V5T, Canada",NA,"Bing Maps","address"
49.2344398,-123.1818924,"5750 Collingwood St., Vancouver, BC, Canada","5750 Collingwood St, Vancouver, BC V6N, Canada",NA,"Bing Maps","address"
49.2615814,-123.1047287,"2650 Ontario St., Vancouver, BC, Canada","2650 Ontario St, Vancouver, BC V5T, Canada",NA,"Bing Maps","address"
49.2736893,-123.1485901,"1350 Walnut St., Vancouver, BC, Canada","1350 Walnut St, Vancouver, BC V6J 3R3, Canada",NA,"Bing Maps","address"
49.2331734,-123.0246124,"5650 Ormidale St., Vancouver, BC, Canada","5650 Ormidale St, Vancouver, BC V5R 4P9, Canada",NA,"Bing Maps","address"
49.234314,-123.1553574,"5750 West Boulevard, Vancouver, BC, Canada","5750 West Blvd, Vancouver, BC V6M, Canada",NA,"Bing Maps","address"
49.2620544,-123.111824,"350 10th Ave W., Vancouver, BC, Canada","350 W 10th Ave, Vancouver, BC V5Y 1S3, Canada",NA,"Bing Maps","address"
49.2339325,-123.1548386,"5750 Boulevard E., Vancouver, BC, Canada","5750 East Blvd, Vancouver, BC V6M 4M4, Canada",NA,"Bing Maps","address"
49.2631378,-123.0707474,"1650 8th Ave E., Vancouver, BC, Canada","1650 E 8th Ave, Vancouver, BC V5N 1T5, Canada",NA,"Bing Maps","address"
49.2620773,-123.0830688,"2550 Windsor St., Vancouver, BC, Canada","2550 Windsor St, Vancouver, BC V5T, Canada",NA,"Bing Maps","address"
49.2300682,-123.0643768,"2050 44th Ave E., Vancouver, BC, Canada","2050 E 44th Ave, Vancouver, BC V5P 1N2, Canada",NA,"Bing Maps","address"
49.278389,-123.1330414,"1050 Harwood St., Vancouver, BC, Canada","1050 Harwood St, Vancouver, BC V6E 1R3, Canada",NA,"Bing Maps","address"
49.2620316,-123.1057816,"50 10th Ave W., Vancouver, BC, Canada","50 W 10th Ave, Vancouver, BC V5Y 1R6, Canada",NA,"Bing Maps","address"
49.2696915,-123.1490784,"1950 2nd Ave W., Vancouver, BC, Canada","1950 W 2nd Ave, Vancouver, BC V6J 1J3, Canada",NA,"Bing Maps","address"
49.2867584,-123.139183,"1150 Bidwell St., Vancouver, BC, Canada","1150 Bidwell St, Vancouver, BC V6G, Canada",NA,"Bing Maps","address"
49.2688484,-123.1514893,"2050 3rd Ave W., Vancouver, BC, Canada","2050 W 3rd Ave, Vancouver, BC V6J 1L5, Canada",NA,"Bing Maps","address"
49.2667351,-123.1398468,"1550 5th Ave W., Vancouver, BC, Canada","1550 W 5th Ave, Vancouver, BC V6J, Canada",NA,"Bing Maps","address"
49.2256317,-123.1070404,"50 49th Ave W., Vancouver, BC, Canada","50 W 49th Ave, Vancouver, BC V5Y, Canada",NA,"Bing Maps","address"
49.2373734,-123.0487061,"2750 Kingsway, Vancouver, BC, Canada","2750 Kingsway, Vancouver, BC V5R 5H5, Canada",NA,"Bing Maps","address"
49.2446175,-123.1517792,"4650 Valley Dr., Vancouver, BC, Canada","4650 Valley Dr, Vancouver, BC V6J, Canada",NA,"Bing Maps","address"
49.2696114,-123.1516037,"2050 2nd Ave W., Vancouver, BC, Canada","2050 W 2nd Ave, Vancouver, BC V6J 1J4, Canada",NA,"Bing Maps","address"
49.2505569,-123.1165695,"550 23rd Ave W., Vancouver, BC, Canada","550 W 23rd Ave, Vancouver, BC V5Z, Canada",NA,"Bing Maps","address"
49.2637138,-123.1102066,"250 8th Ave W., Vancouver, BC, Canada","250 W 8th Ave, Vancouver, BC V5Y 1N5, Canada",NA,"Bing Maps","address"
49.2809258,-123.1194,"650 Robson St., Vancouver, BC, Canada","650 Robson St, Vancouver, BC V6B, Canada",NA,"Bing Maps","address"
49.2758522,-123.1317673,"1450 Hornby St., Vancouver, BC, Canada","1450 Hornby St, Vancouver, BC V6Z 1X3, Canada",NA,"Bing Maps","address"
49.2820778,-123.0963745,"350 Cordova St. E., Vancouver, BC, Canada","350 E Cordova St, Vancouver, BC V6A 1L5, Canada",NA,"Bing Maps","address"
49.2579842,-123.2023468,"4250 16th Ave W., Vancouver, BC, Canada","4250 W 16th Ave, Vancouver, BC V6R, Canada",NA,"Bing Maps","address"
49.2715302,-123.1888885,"3850 Pt. Grey Rd., Vancouver, BC, Canada","3850 Point Grey Rd, Vancouver, BC V6R 1B4, Canada",NA,"Bing Maps","address"
49.2452011,-123.0655899,"1950 Kingsway, Vancouver, BC, Canada","1950 Kingsway, Vancouver, BC V5N 2S9, Canada",NA,"Bing Maps","address"
49.2736778,-123.074295,"1250 McLean Dr., Vancouver, BC, Canada","1250 McLean Dr, Vancouver, BC V5L, Canada",NA,"Bing Maps","address"
49.2649574,-123.176918,"3250 8th Ave W., Vancouver, BC, Canada","3250 W 8th Ave, Vancouver, BC V6K 2C5, Canada",NA,"Bing Maps","address"
49.2523308,-123.0807877,"1150 Kingsway, Vancouver, BC, Canada","1150 Kingsway, Vancouver, BC V5V 3C8, Canada",NA,"Bing Maps","address"
49.2104797,-123.0673599,"1950 Harrison Dr., Vancouver, BC, Canada","1950 Harrison Dr, Vancouver, BC V5P 2P5, Canada",NA,"Bing Maps","address"
49.2556992,-123.1157455,"3350 Tupper St., Vancouver, BC, Canada","3350 Tupper St, Vancouver, BC V5Z, Canada",NA,"Bing Maps","address"
49.2660103,-123.1125946,"2150 Yukon St., Vancouver, BC, Canada","2150 Yukon St, Vancouver, BC V5Y 3P1, Canada",NA,"Bing Maps","address"
49.2652817,-123.1195831,"2250 Heather St., Vancouver, BC, Canada","2250 Heather St, Vancouver, BC V5Z 3H6, Canada",NA,"Bing Maps","address"
49.2627449,-123.2076187,"4450 11th Ave W., Vancouver, BC, Canada","4450 W 11th Ave, Vancouver, BC V6R 2M3, Canada",NA,"Bing Maps","address"
49.269455,-123.1101074,"1750 Cook St., Vancouver, BC, Canada","1750 Cook St, Vancouver, BC V5Y, Canada",NA,"Bing Maps","address"
49.252327,-123.1008224,"3650 Main St., Vancouver, BC, Canada","3650 Main St, Vancouver, BC V5V, Canada",NA,"Bing Maps","address"
49.2696457,-123.1092987,"1750 Columbia St., Vancouver, BC, Canada","1750 Columbia St, Vancouver, BC V5Y 4A1, Canada",NA,"Bing Maps","address"
49.2774086,-123.1233673,"0 Helmcken St., Vancouver, BC, Canada","Helmcken St, Vancouver, BC V6B, Canada",NA,"Bing Maps","street"
49.259819,-123.1566925,"2250 13th Ave W., Vancouver, BC, Canada","2250 W 13th Ave, Vancouver, BC V6K 2S3, Canada",NA,"Bing Maps","address"
49.2774887,-123.1306305,"950 Drake St., Vancouver, BC, Canada","950 Drake St, Vancouver, BC V6Z 2B9, Canada",NA,"Bing Maps","address"
49.2672806,-123.1057129,"50 4th Ave W., Vancouver, BC, Canada","50 W 4th Ave, Vancouver, BC V5Y 1G3, Canada",NA,"Bing Maps","address"
49.2727928,-123.1475677,"1450 Cypress St, Vancouver, BC, Canada","1450 Cypress St, Vancouver, BC V6J, Canada",NA,"Bing Maps","address"
49.2763481,-123.1249771,"0 Davie St., Vancouver, BC, Canada","Davie St, Vancouver, BC V6B, Canada",NA,"Bing Maps","street"
49.2700882,-123.1498566,"1750 Maple St., Vancouver, BC, Canada","1750 Maple St, Vancouver, BC V6J 3S6, Canada",NA,"Bing Maps","address"
49.2590485,-123.1195221,"2950 Heather St., Vancouver, BC, Canada","2950 Heather St, Vancouver, BC V5Z 3J8, Canada",NA,"Bing Maps","address"
49.2842712,-123.1323471,"1050 Jervis St., Vancouver, BC, Canada","1050 Jervis St, Vancouver, BC V6E 2C1, Canada",NA,"Bing Maps","address"
49.2236748,-123.1012115,"250 51st Ave E., Vancouver, BC, Canada","250 E 51st Ave, Vancouver, BC V5X, Canada",NA,"Bing Maps","address"
49.2924652,-123.139534,"850 Chilco St., Vancouver, BC, Canada","850 Chilco St, Vancouver, BC V6G, Canada",NA,"Bing Maps","address"
49.2669296,-123.1492767,"1950 5th Ave W., Vancouver, BC, Canada","1950 W 5th Ave, Vancouver, BC V6J 1P7, Canada",NA,"Bing Maps","address"
49.2885666,-123.1244888,"1250 Pender St. W., Vancouver, BC, Canada","1250 W Pender St, Vancouver, BC V6E 2S8, Canada",NA,"Bing Maps","address"
49.2249184,-123.0668335,"1950 49th Ave E., Vancouver, BC, Canada","1950 E 49th Ave, Vancouver, BC V5P 1T3, Canada",NA,"Bing Maps","address"
49.2238808,-123.0291824,"6650 49th Ave E., Vancouver, BC, Canada","E 49th Ave, Vancouver, BC V5S, Canada",NA,"Bing Maps","street"
49.2340164,-123.1158524,"5650 Cambie St., Vancouver, BC, Canada","5650 Cambie St, Vancouver, BC V5Z, Canada",NA,"Bing Maps","address"
49.2606277,-123.1128387,"2750 Yukon St., Vancouver, BC, Canada","2750 Yukon St, Vancouver, BC V5Y, Canada",NA,"Bing Maps","address"
49.2661285,-123.1517715,"2050 6th Ave W., Vancouver, BC, Canada","2050 W 6th Ave, Vancouver, BC V6J 1R9, Canada",NA,"Bing Maps","address"
49.2656593,-123.1211929,"750 6th Ave W., Vancouver, BC, Canada","750 W 6th Ave, Vancouver, BC V5Z 1A5, Canada",NA,"Bing Maps","address"
49.2783089,-123.1363983,"1150 Beach Ave., Vancouver, BC, Canada","1150 Beach Ave, Vancouver, BC V6E, Canada",NA,"Bing Maps","address"
49.2170563,-123.0853271,"7450 Windsor St., Vancouver, BC, Canada","7450 Windsor St, Vancouver, BC V5X, Canada",NA,"Bing Maps","address"
49.2162933,-123.084259,"1050 59th Ave E., Vancouver, BC, Canada","1050 E 59th Ave, Vancouver, BC V5X, Canada",NA,"Bing Maps","address"
49.2671318,-123.2074585,"4450 6th Ave W., Vancouver, BC, Canada","4450 W 6th Ave, Vancouver, BC V6R 1V3, Canada",NA,"Bing Maps","address"
49.2431793,-123.0329285,"3350 Price St., Vancouver, BC, Canada","3350 Price St, Vancouver, BC V5R 5P9, Canada",NA,"Bing Maps","address"
49.2677994,-123.2057724,"2050 Trimble St., Vancouver, BC, Canada","2050 Trimble St, Vancouver, BC V6R, Canada",NA,"Bing Maps","address"
49.2927399,-123.1380997,"1950 Robson St., Vancouver, BC, Canada","1950 Robson St, Vancouver, BC V6G 1E8, Canada",NA,"Bing Maps","address"
49.2721138,-123.1259384,"1450 Homer St., Vancouver, BC, Canada","1450 Homer St, Vancouver, BC V6Z, Canada",NA,"Bing Maps","address"
49.2809944,-123.0454254,"2850 Hastings St. E., Vancouver, BC, Canada","2850 E Hastings St, Vancouver, BC V5K 5C5, Canada",NA,"Bing Maps","address"
49.2658119,-123.1407394,"2250 Fir St., Vancouver, BC, Canada","2250 Fir St, Vancouver, BC V6J, Canada",NA,"Bing Maps","address"
49.2637749,-123.2133026,"4650 10th Ave W., Vancouver, BC, Canada","4650 W 10th Ave, Vancouver, BC V6R 2J5, Canada",NA,"Bing Maps","address"
49.2593498,-123.1120224,"350 13th Ave W., Vancouver, BC, Canada","350 W 13th Ave, Vancouver, BC V5Y 1W3, Canada",NA,"Bing Maps","address"
49.254982,-123.0833359,"3350 Windsor St., Vancouver, BC, Canada","3350 Windsor St, Vancouver, BC V5V, Canada",NA,"Bing Maps","address"
49.2791214,-123.0882874,"750 Keefer St., Vancouver, BC, Canada","750 Keefer St, Vancouver, BC V6A, Canada",NA,"Bing Maps","address"
49.2595596,-123.1128235,"2850 Yukon St., Vancouver, BC, Canada","2850 Yukon St, Vancouver, BC V5Y 3R2, Canada",NA,"Bing Maps","address"
49.2461205,-123.0320969,"3350 27th Ave E., Vancouver, BC, Canada","3350 E 27th Ave, Vancouver, BC V5R 1P7, Canada",NA,"Bing Maps","address"
49.269001,-123.1586151,"2350 3rd Ave W., Vancouver, BC, Canada","2350 W 3rd Ave, Vancouver, BC V6K, Canada",NA,"Bing Maps","address"
49.2449074,-123.0663071,"4450 Beatrice St., Vancouver, BC, Canada","4450 Beatrice St, Vancouver, BC V5N 4J2, Canada",NA,"Bing Maps","address"
49.2113914,-123.0879135,"8150 Prince Albert St., Vancouver, BC, Canada","8150 Prince Albert St, Vancouver, BC V5X, Canada",NA,"Bing Maps","address"
49.2407913,-123.0664215,"4850 Beatrice St., Vancouver, BC, Canada","4850 Beatrice St, Vancouver, BC V5N 4J4, Canada",NA,"Bing Maps","address"
49.2363777,-123.0653381,"5350 Victoria Dr., Vancouver, BC, Canada","5350 Victoria Dr, Vancouver, BC V5P 3V7, Canada",NA,"Bing Maps","address"
49.2641487,-123.0822296,"1050 7th Ave E., Vancouver, BC, Canada","1050 E 7th Ave, Vancouver, BC V5T 1P7, Canada",NA,"Bing Maps","address"
49.2080193,-123.1230316,"750 70th Ave W., Vancouver, BC, Canada","750 W 70th Ave, Vancouver, BC V6P 2X4, Canada",NA,"Bing Maps","address"
49.2608643,-123.152359,"2050 12th Ave W., Vancouver, BC, Canada","2050 W 12th Ave, Vancouver, BC V6J, Canada",NA,"Bing Maps","address"
49.2655106,-123.156395,"2250 7th Ave W., Vancouver, BC, Canada","2250 W 7th Ave, Vancouver, BC V6K 1Y2, Canada",NA,"Bing Maps","address"
